,id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn
13841,35452,15715709,Li Fonti,535,Spain,Female,29.0,5,0.0,1,1.0,0.0,46715.08,0
13842,35179,15703394,Wardle,615,France,Female,46.0,2,109848.6,2,1.0,0.0,29388.02,0
13843,82182,15655171,Ts'ao,741,Germany,Female,32.0,2,122351.26,2,1.0,1.0,84491.79,0
13844,153171,15723350,Genovesi,756,Spain,Male,36.0,2,0.0,2,0.0,1.0,140134.89,0
13845,78495,15674851,Piazza,530,France,Female,26.0,5,0.0,2,0.0,1.0,162452.65,0
13846,116819,15604073,Bibi,815,Germany,Female,37.0,8,135161.67,2,1.0,0.0,136071.05,0
13847,153002,15631160,Scott,669,Spain,Female,37.0,9,0.0,1,0.0,1.0,194998.97,0
13848,36629,15592707,Ma,742,France,Male,29.0,3,126443.5,1,1.0,1.0,113557.7,0
13849,115954,15671158,Nnamdi,743,France,Male,45.0,3,0.0,1,1.0,0.0,126833.56,1
13850,140655,15681061,Nwachinemelu,683,Spain,Male,32.0,5,0.0,2,1.0,1.0,64871.02,0
13851,90616,15667572,Lucciano,716,France,Female,29.0,2,0.0,2,1.0,0.0,139861.19,0
13852,142253,15682860,Lo,769,Spain,Male,38.0,2,0.0,2,0.0,0.0,104393.78,0
13853,89328,15811594,Onwumelu,722,France,Male,39.0,3,0.0,2,1.0,1.0,179269.79,0
13854,146259,15648067,Chukwufumnanya,691,France,Male,41.0,1,121818.31,2,0.0,0.0,28266.6,0
13855,59845,15758815,Chukwudi,679,Germany,Female,46.0,8,135643.41,2,1.0,0.0,80593.28,0
13856,149430,15772798,Chikezie,711,France,Female,59.0,10,185966.64,1,1.0,0.0,9445.42,1
13857,113202,15741643,Tsao,774,Germany,Female,48.0,7,126619.27,2,1.0,1.0,10789.3,0
13858,159959,15727041,Ch'iu,648,Germany,Male,31.0,5,122029.65,2,1.0,0.0,134625.07,0
13859,17586,15662658,Folliero,648,France,Male,32.0,2,0.0,2,0.0,0.0,125445.65,0
13860,150515,15668889,T'ang,709,Germany,Female,39.0,6,135096.01,1,1.0,1.0,56905.32,0
13861,35357,15792232,Moss,595,France,Male,34.0,5,0.0,2,0.0,1.0,105149.8,0
13862,154757,15613471,Hsing,663,France,Female,35.0,5,0.0,2,0.0,1.0,121299.75,0
13863,115454,15734886,Wallace,635,France,Male,37.0,5,133111.73,1,0.0,1.0,79957.95,0
13864,103043,15790744,Shao,607,Germany,Male,55.0,4,112211.61,1,0.0,0.0,182055.36,1
13865,80065,15789158,Nikitina,636,Germany,Male,49.0,6,113599.74,1,1.0,0.0,158887.09,1
13866,156245,15663410,Piccio,771,Spain,Male,38.0,5,135506.58,3,0.0,1.0,152479.64,1
13867,143882,15782390,T'ien,648,France,Female,41.0,7,0.0,2,1.0,0.0,155221.05,0
13868,92106,15651900,Bergamaschi,782,Germany,Female,51.0,1,81571.05,1,1.0,1.0,182960.46,1
13869,45868,15673908,McElyea,717,France,Male,28.0,7,0.0,2,0.0,1.0,143301.49,0
13870,34140,15588450,Chukwuemeka,619,Spain,Female,33.0,4,0.0,2,1.0,1.0,14278.18,0
13871,124566,15675231,T'ien,687,France,Male,37.0,4,0.0,2,1.0,0.0,128521.2,0
13872,5616,15661670,Chidozie,524,Germany,Female,31.0,8,107818.63,1,1.0,0.0,199725.39,0
13873,114197,15697567,Toscani,597,France,Female,49.0,8,0.0,2,1.0,0.0,141533.19,0
13874,104154,15806922,Bulgakov,684,France,Female,46.0,6,0.0,2,1.0,1.0,49722.34,0
13875,16727,15709846,Yeh,840,France,Male,44.0,0,94968.97,1,1.0,0.0,84487.62,0
13876,45736,15583580,Palermo,592,Spain,Female,44.0,4,0.0,2,1.0,1.0,180696.44,0
13877,68506,15590820,Ecuyer,705,France,Male,40.0,6,79932.41,1,0.0,0.0,150242.44,0
13878,16942,15706464,Ch'ien,705,France,Male,37.0,7,96888.39,1,1.0,0.0,14081.64,0
13879,114569,15591107,Flemming,723,Germany,Female,68.0,3,110357.0,1,0.0,0.0,141977.54,1
13880,12162,15658589,Brady,850,France,Male,33.0,3,128398.38,1,1.0,0.0,55400.17,0
13881,98710,15642655,Chin,614,France,Male,29.0,3,69413.44,1,1.0,1.0,122021.33,0
13882,43864,15664539,T'ien,681,Spain,Male,27.0,9,0.0,1,0.0,0.0,180134.88,0
13883,50803,15592751,Bellucci,757,France,Female,41.0,2,0.0,2,0.0,1.0,44965.44,0
13884,124811,15754574,Chia,628,Germany,Female,31.0,1,116663.26,1,1.0,1.0,176614.86,0
13885,20601,15663438,Lu,669,France,Male,30.0,6,0.0,2,1.0,1.0,151903.6,0
13886,162295,15665783,Nwokike,613,France,Male,30.0,2,0.0,2,1.0,0.0,56583.88,0
13887,39049,15676810,Hs?,728,France,Female,29.0,9,82949.65,1,1.0,0.0,81633.43,0
13888,71163,15781702,Tuan,703,France,Female,48.0,4,0.0,2,1.0,0.0,158313.97,0
13889,120691,15758025,P'eng,611,France,Male,37.0,0,0.0,2,1.0,0.0,137916.49,0
13890,124980,15590327,Lucchese,512,France,Male,43.0,8,0.0,1,1.0,1.0,80619.09,0
13891,6044,15598614,Lucchesi,611,France,Male,20.0,2,0.0,2,1.0,1.0,168152.76,0
13892,39842,15581548,Tien,590,France,Female,41.0,1,0.0,2,1.0,1.0,61315.37,0
13893,47188,15637646,Chijindum,683,France,Male,62.0,2,138876.36,1,1.0,1.0,112187.04,0
13894,137047,15676518,McIntyre,696,France,Female,37.0,6,145537.3,1,1.0,0.0,60920.83,0
13895,67271,15727703,Hsiao,678,France,Female,58.0,4,0.0,1,1.0,1.0,92647.94,1
13896,164551,15807595,Nwebube,669,France,Male,38.0,2,183572.84,1,1.0,1.0,156495.29,0
13897,64929,15740406,Fanucci,677,France,Male,33.0,7,0.0,2,1.0,1.0,175043.69,0
13898,99732,15594812,Hsing,581,France,Male,30.0,9,0.0,2,1.0,0.0,71379.31,0
13899,144845,15591179,Ch'in,775,Germany,Male,28.0,2,141359.07,2,1.0,1.0,147963.33,0
13900,71603,15702631,Tang,667,France,Female,26.0,3,0.0,2,1.0,1.0,78651.55,0
13901,141918,15672798,Lo,758,France,Male,33.0,5,0.0,1,1.0,0.0,176984.34,0
13902,103384,15671583,Iadanza,669,Spain,Male,32.0,2,0.0,2,1.0,1.0,99341.87,0
13903,8513,15603683,Walker,700,France,Male,41.0,4,0.0,2,1.0,0.0,136079.64,0
13904,63644,15774277,T'ao,751,Spain,Female,36.0,6,0.0,2,0.0,1.0,92377.36,0
13905,86643,15585835,Castro,700,France,Female,40.0,10,176914.8,4,0.0,0.0,12799.23,1
13906,40652,15694859,Folliero,604,France,Male,40.0,5,0.0,1,1.0,0.0,16081.73,0
13907,103334,15767793,Hsu,819,France,Female,38.0,9,0.0,2,1.0,0.0,30498.7,0
13908,150582,15809800,Kesteven,568,France,Female,30.0,6,0.0,2,1.0,1.0,142956.48,0
13909,134404,15703850,Okeke,591,Germany,Female,33.0,1,115713.81,1,1.0,0.0,107815.16,0
13910,18056,15698034,Nkemdirim,652,Spain,Male,48.0,9,0.0,1,1.0,0.0,146652.01,1
13911,120395,15750778,Ukaegbunam,624,France,Female,38.0,4,0.0,2,1.0,0.0,47319.35,0
13912,140809,15662783,Macrossan,775,Germany,Female,24.0,9,142683.54,1,1.0,1.0,82697.35,0
13913,28454,15793842,Trevisani,662,France,Female,42.0,2,0.0,1,1.0,0.0,47322.36,1
13914,96495,15664523,Black,639,Germany,Female,49.0,8,152899.24,1,0.0,0.0,82970.69,1
13915,61279,15582977,Lu,684,France,Male,35.0,3,0.0,2,1.0,0.0,144880.99,0
13916,55343,15810711,Y?an,615,Spain,Female,31.0,8,0.0,2,1.0,0.0,143535.58,0
13917,103339,15694556,Hsiung,733,Germany,Male,50.0,8,137936.94,1,1.0,1.0,57553.02,1
13918,11979,15705739,Nwabugwu,656,France,Female,32.0,8,0.0,2,0.0,1.0,46811.77,0
13919,85397,15680421,Challis,591,Germany,Female,42.0,10,120193.42,2,1.0,0.0,171099.22,0
13920,132213,15604782,Hs?,499,France,Male,56.0,3,0.0,1,1.0,0.0,92406.25,1
13921,112857,15778025,Dellucci,689,Germany,Male,45.0,9,108589.47,1,1.0,0.0,194808.51,1
13922,100554,15721377,Chou,833,France,Female,34.0,3,144751.81,1,0.0,0.0,166472.81,0
13923,97966,15779743,Onwuamaeze,581,France,Male,30.0,2,0.0,2,1.0,0.0,169781.45,0
13924,155569,15637678,Ma,551,France,Male,35.0,5,0.0,1,1.0,0.0,155394.52,0
13925,79047,15633516,Tucker,526,France,Male,33.0,1,0.0,1,1.0,1.0,168486.02,0
13926,148302,15652835,Ulyanova,711,France,Male,33.0,3,163569.88,1,1.0,1.0,50299.17,0
13927,76807,15728963,T'ao,744,France,Female,42.0,10,0.0,2,1.0,0.0,132673.15,0
13928,135211,15576723,Ts'ai,740,France,Male,40.0,6,0.0,2,0.0,1.0,194270.91,0
13929,65368,15651740,K?,726,Spain,Female,36.0,9,0.0,2,0.0,1.0,158086.33,0
13930,153274,15739189,Johnson,561,Spain,Female,35.0,1,0.0,1,1.0,0.0,45261.47,0
13931,14422,15632575,Moore,727,France,Female,73.0,1,0.0,2,1.0,1.0,122937.57,0
13932,157411,15643359,Ku,589,Germany,Female,38.0,4,107701.84,2,1.0,1.0,140579.17,0
13933,122999,15799479,Coles,809,France,Female,33.0,9,0.0,1,0.0,0.0,124045.65,0
13934,101199,15647898,Boni,687,Spain,Female,42.0,7,133970.22,1,1.0,0.0,187839.9,0
13935,31518,15682979,Hs?,710,France,Male,50.0,1,0.0,1,1.0,1.0,93981.13,0
13936,95970,15690743,Hao,567,Spain,Male,42.0,3,154962.99,1,1.0,0.0,149170.92,0
13937,86708,15706799,Nnamdi,577,Germany,Female,59.0,8,116099.22,2,1.0,1.0,114097.67,0
13938,126830,15579566,T'ien,621,France,Male,39.0,5,0.0,1,1.0,1.0,143133.18,0
13939,116687,15583480,Yobachi,652,France,Male,35.0,3,0.0,1,1.0,1.0,169920.72,0
13940,105705,15617657,T'ien,681,France,Male,32.0,8,0.0,2,1.0,0.0,171443.09,0
13941,120884,15752499,Maclean,721,France,Male,36.0,3,0.0,2,1.0,0.0,105817.89,0
13942,129969,15752278,Nwokike,589,France,Male,32.0,6,151952.94,1,0.0,0.0,149641.43,0
13943,91451,15693793,Chiu,516,Germany,Male,44.0,6,92887.12,2,0.0,0.0,107866.81,0
13944,55746,15700654,T'ien,722,France,Male,30.0,8,0.0,2,0.0,0.0,140166.95,0
13945,10812,15705458,Macleod,575,France,Male,29.0,1,90957.81,1,1.0,0.0,156858.2,0
13946,139480,15668889,Scott,512,Spain,Female,47.0,9,0.0,2,1.0,0.0,176774.54,0
13947,24425,15779743,Onwuamaeze,813,France,Male,47.0,7,0.0,2,1.0,0.0,29761.29,0
13948,30653,15625698,Hughes,708,France,Male,56.0,5,0.0,1,1.0,1.0,103695.85,0
13949,159986,15798849,Y?,675,France,Male,29.0,2,0.0,2,1.0,0.0,57553.62,0
13950,72184,15740164,Fomin,627,Spain,Female,40.0,2,0.0,2,1.0,0.0,168035.71,0
13951,82911,15740404,Chidumaga,669,Germany,Female,29.0,9,141525.55,1,0.0,0.0,135088.58,0
13952,79551,15571928,Onuora,710,Germany,Female,27.0,8,121399.98,2,1.0,1.0,143665.44,0
13953,150641,15645103,Yobanna,850,France,Female,36.0,8,0.0,1,1.0,0.0,107977.53,0
13954,28905,15735428,Talbot,773,Spain,Female,37.0,0,0.0,2,0.0,0.0,82351.06,0
13955,96760,15570908,Harding,687,Spain,Female,29.0,7,93816.7,1,1.0,1.0,113050.92,0
13956,115478,15750141,Ts'ai,733,France,Male,39.0,7,0.0,2,1.0,0.0,97640.2,0
13957,40100,15709412,H?,748,Spain,Male,50.0,6,0.0,2,1.0,1.0,63908.86,0
13958,83442,15577064,Yuryeva,531,France,Male,41.0,3,0.0,2,1.0,1.0,92887.06,0
13959,84396,15614187,Pottinger,695,Germany,Female,44.0,4,146710.76,2,1.0,0.0,105221.76,0
13960,93833,15755868,Farmer,666,France,Male,35.0,6,0.0,2,0.0,0.0,48869.67,0
13961,108971,15690733,Trevisani,559,France,Female,40.0,1,102088.68,1,1.0,0.0,142516.28,0
13962,119094,15762803,Fiorentini,509,Germany,Male,31.0,2,110765.68,1,1.0,1.0,15360.91,0
13963,153196,15723671,Hsueh,556,France,Male,36.0,8,0.0,1,1.0,1.0,167984.72,0
13964,95432,15705309,Yuriev,679,Germany,Male,39.0,7,143966.3,2,1.0,1.0,116748.14,0
13965,159165,15658852,Yobanna,637,France,Male,42.0,2,0.0,2,1.0,1.0,163570.25,0
13966,155820,15720971,Nnamdi,610,France,Female,33.0,2,145780.52,1,1.0,1.0,101311.95,0
13967,111045,15641298,Corones,698,Germany,Female,50.0,9,108269.2,2,1.0,1.0,149587.92,0
13968,69512,15581252,Lu,707,France,Female,58.0,1,102338.19,1,0.0,0.0,185543.67,1
13969,14999,15610343,Ts'ai,696,Spain,Male,43.0,1,0.0,2,1.0,0.0,123882.73,0
13970,28426,15646934,H?,685,France,Female,39.0,2,0.0,2,1.0,1.0,155870.82,0
13971,33807,15576044,Ch'ien,680,France,Female,60.0,6,117438.27,1,1.0,1.0,134889.95,0
13972,107566,15667521,Slate,850,France,Female,32.0,5,0.0,2,1.0,1.0,122949.71,0
13973,57186,15756026,Hooper,790,France,Female,46.0,9,0.0,1,0.0,0.0,14679.81,1
13974,116901,15803801,Jamieson,754,France,Male,34.0,4,0.0,2,1.0,1.0,198817.72,0
13975,14835,15730673,Y?,567,Spain,Male,40.0,7,0.0,2,0.0,1.0,138552.74,0
13976,116639,15705676,Pirozzi,796,Spain,Male,30.0,8,0.0,2,0.0,0.0,164741.81,0
13977,94578,15645621,McKenzie,823,France,Male,37.0,6,0.0,1,1.0,0.0,94845.45,0
13978,89077,15571529,Onyemere,579,Spain,Male,35.0,5,0.0,2,1.0,0.0,63736.17,0
13979,64545,15644212,Han,644,Spain,Male,28.0,0,0.0,2,0.0,0.0,119419.37,0
13980,152763,15662291,Ritchie,693,Spain,Male,25.0,7,0.0,2,1.0,0.0,145551.48,0
13981,135942,15574877,Ugorji,756,Germany,Male,30.0,6,156848.66,1,1.0,1.0,88791.02,0
13982,53522,15782096,Onwuatuegwu,743,France,Male,21.0,3,104552.61,1,0.0,0.0,159165.7,0
13983,13015,15814940,Lawrence,659,Spain,Female,33.0,9,0.0,2,1.0,1.0,150475.14,0
13984,79142,15734886,Mazzi,686,France,Female,41.0,2,123971.51,2,1.0,0.0,147794.63,0
13985,139983,15605072,Nnaife,700,France,Male,28.0,3,0.0,2,1.0,1.0,142977.05,0
13986,3448,15750055,H?,599,France,Male,26.0,9,0.0,2,1.0,1.0,156593.09,0
13987,117044,15646535,Sun,745,Spain,Male,41.0,1,0.0,1,1.0,1.0,199392.14,0
13988,120279,15692926,Ch'iu,676,France,Male,34.0,9,0.0,2,1.0,0.0,27886.43,0
13989,11777,15651336,Chidiebere,469,France,Female,38.0,3,0.0,2,1.0,0.0,147040.25,0
13990,134088,15597939,Ch'iu,607,France,Male,37.0,10,131411.28,1,1.0,0.0,108411.66,0
13991,48710,15775104,Gomes,697,France,Male,38.0,4,182065.85,2,1.0,0.0,49503.5,0
13992,24138,15807900,Nnamutaezinwa,656,France,Male,47.0,9,139930.18,1,1.0,1.0,105720.09,0
13993,52461,15592877,Evdokimov,641,France,Female,65.0,2,0.0,1,0.0,0.0,116466.19,1
13994,15397,15741693,K?,590,France,Male,31.0,10,0.0,2,1.0,1.0,175795.87,0
13995,7431,15568006,Lucchesi,637,France,Male,33.0,4,156001.68,1,1.0,1.0,151623.71,0
13996,55711,15794969,Tsao,674,France,Male,44.0,2,0.0,1,0.0,1.0,77516.99,0
13997,21524,15696812,Shao,705,Germany,Male,33.0,9,121389.78,1,1.0,1.0,167984.72,0
13998,16964,15742854,Bailey,729,Spain,Female,66.0,7,122384.22,2,1.0,1.0,65758.19,0
13999,27222,15745804,Yeh,732,Germany,Male,32.0,5,116927.73,2,1.0,0.0,177513.21,0
14000,123984,15572977,Ts'ui,684,France,Male,37.0,3,0.0,2,1.0,0.0,105760.01,0
14001,125073,15682955,De Luca,685,France,Male,39.0,1,141074.05,2,1.0,0.0,110112.35,0
14002,43982,15614643,T'ien,687,France,Male,35.0,8,73054.47,1,1.0,1.0,113048.59,0
14003,133769,15775625,O'Donnell,663,Germany,Female,29.0,2,108465.65,1,1.0,1.0,1710.89,0
14004,132114,15761606,Nwabugwu,662,France,Male,23.0,2,0.0,2,1.0,1.0,75876.48,0
14005,77196,15580912,Ukaegbunam,812,France,Male,32.0,5,0.0,2,1.0,1.0,176779.46,0
14006,33727,15714397,Iloerika,850,France,Male,44.0,9,0.0,2,0.0,0.0,133617.43,0
14007,76310,15585324,Yobachukwu,696,France,Female,39.0,8,142400.29,1,1.0,1.0,172865.07,0
14008,39123,15572547,Taylor,715,France,Female,45.0,4,104930.38,1,0.0,1.0,155921.81,0
14009,39228,15625395,Trevisani,633,France,Male,46.0,9,0.0,2,1.0,0.0,35338.96,0
14010,120201,15680643,Lo,771,France,Male,42.0,8,0.0,2,1.0,1.0,172939.3,0
14011,76924,15574142,Chuang,683,France,Male,38.0,2,0.0,2,1.0,0.0,9578.24,0
14012,89488,15656937,Chiedozie,744,France,Male,29.0,2,143549.07,1,1.0,1.0,180426.13,0
14013,7009,15680303,Tien,683,France,Male,31.0,5,0.0,1,1.0,0.0,48260.72,0
14014,133873,15769917,Ku,573,France,Female,46.0,2,119370.11,2,1.0,1.0,182726.22,0
14015,84604,15761733,King,611,France,Male,33.0,3,0.0,2,0.0,0.0,152944.39,0
14016,90567,15660571,Hsia,823,France,Female,31.0,8,0.0,1,1.0,0.0,64440.28,0
14017,47118,15748597,Chidiebele,850,Spain,Female,44.0,8,0.0,1,1.0,0.0,27366.43,1
14018,80805,15647402,Lo,649,France,Female,53.0,9,0.0,1,1.0,0.0,138765.94,1
14019,79289,15763704,Shih,625,Germany,Male,42.0,0,118098.62,1,0.0,1.0,122810.53,0
14020,119980,15597949,Cameron,687,France,Male,37.0,7,114233.18,1,1.0,0.0,145558.42,0
14021,94030,15687959,Hsiung,678,France,Male,37.0,9,0.0,1,0.0,1.0,50368.94,0
14022,6321,15750649,Uwakwe,744,France,Female,44.0,6,0.0,3,1.0,0.0,189016.14,1
14023,140695,15578878,Biryukova,585,France,Male,39.0,2,0.0,2,1.0,1.0,143086.55,0
14024,74209,15721569,Black,584,Spain,Female,37.0,1,0.0,1,1.0,1.0,130260.11,0
14025,71784,15600720,Hsieh,803,Germany,Female,33.0,3,132088.59,2,0.0,0.0,49405.93,0
14026,129506,15696810,Hs?,606,France,Female,28.0,5,0.0,2,0.0,1.0,157921.43,0
14027,137163,15806924,Mazzi,639,France,Male,37.0,2,0.0,1,1.0,0.0,153955.21,0
14028,3277,15736399,Tseng,570,France,Male,36.0,7,0.0,2,1.0,0.0,167036.81,0
14029,7561,15643770,Conti,736,Spain,Female,47.0,3,0.0,1,0.0,1.0,174800.31,1
14030,152170,15730448,Tuan,679,Spain,Male,33.0,1,153572.63,1,1.0,0.0,99504.03,0
14031,37873,15797160,K?,646,France,Female,36.0,10,0.0,2,1.0,0.0,182867.84,0
14032,42795,15587914,Zikoranachukwudimma,588,France,Female,34.0,3,0.0,2,1.0,1.0,95719.73,0
14033,81526,15693364,Okwudilichukwu,579,Spain,Female,35.0,2,115290.24,1,1.0,1.0,149593.59,0
14034,118873,15771000,Davide,632,Germany,Female,50.0,7,123948.35,1,1.0,1.0,158750.55,1
14035,90045,15681423,Lucciano,521,France,Male,38.0,8,0.0,2,0.0,1.0,51113.17,0
14036,159929,15682880,O'Brien,599,France,Male,31.0,7,121528.59,1,1.0,0.0,109153.04,0
14037,155236,15742824,Lucciano,678,France,Male,66.0,1,0.0,2,1.0,1.0,176882.08,0
14038,148797,15652084,Ts'ai,775,France,Female,38.0,5,0.0,1,1.0,1.0,65636.92,0
14039,69755,15576094,Hsia,697,France,Female,37.0,7,0.0,2,1.0,0.0,121551.02,0
14040,35412,15731760,Hsueh,711,Spain,Female,40.0,2,0.0,1,1.0,0.0,59961.91,0
14041,130162,15702464,Lung,652,France,Female,44.0,1,0.0,2,0.0,1.0,150803.44,0
14042,54271,15641655,Ch'eng,644,Germany,Female,36.0,8,132412.38,2,1.0,0.0,140941.47,0
14043,104225,15654901,Horton,788,Germany,Female,48.0,2,141556.96,1,0.0,0.0,130189.53,1
14044,26080,15675316,Ch'ang,608,France,Male,43.0,0,160761.41,1,0.0,0.0,173495.77,0
14045,104551,15693200,King,652,France,Female,36.0,7,0.0,1,1.0,0.0,184866.86,0
14046,130061,15641411,Hsueh,581,France,Male,31.0,3,0.0,2,1.0,0.0,116471.29,0
14047,154050,15590177,Chidozie,479,France,Female,33.0,1,133866.22,1,1.0,1.0,139049.24,0
14048,130744,15797065,Sagese,714,Germany,Female,25.0,4,91068.56,1,1.0,0.0,132979.43,0
14049,39666,15678944,Tretiakova,647,France,Male,62.0,6,127269.75,1,1.0,1.0,163537.71,0
14050,141317,15676869,Chukwujamuike,695,Germany,Female,50.0,5,126428.38,1,1.0,0.0,119439.66,1
14051,46994,15605067,Nwachinemelu,721,France,Male,37.0,9,0.0,2,1.0,0.0,3453.4,0
14052,105716,15771412,Calabrese,715,France,Male,41.0,7,0.0,2,1.0,1.0,93981.85,0
14053,62066,15773394,Chimezie,733,France,Male,55.0,1,0.0,1,1.0,1.0,12096.85,0
14054,28329,15647259,Barnett,643,Spain,Male,35.0,2,0.0,2,0.0,1.0,67979.35,0
14055,57299,15768471,Macleod,628,France,Male,35.0,2,0.0,1,0.0,0.0,35701.24,0
14056,202,15806486,Tretyakova,601,France,Female,27.0,0,0.0,2,0.0,1.0,102515.58,0
14057,111980,15790448,Pirozzi,629,France,Female,55.0,4,0.0,1,1.0,0.0,180622.02,1
14058,160792,15648800,P'eng,662,France,Male,52.0,9,0.0,2,0.0,1.0,125646.82,0
14059,18848,15741652,T'ang,696,France,Female,36.0,4,121874.88,1,1.0,1.0,162812.16,0
14060,29394,15777907,Liang,791,France,Female,33.0,1,0.0,2,1.0,1.0,144413.92,0
14061,57977,15581370,Yusupova,717,Germany,Female,58.0,0,124099.13,1,0.0,1.0,23904.52,1
14062,142571,15781710,Farmer,592,France,Male,35.0,7,0.0,1,0.0,0.0,48869.67,0
14063,154980,15690743,Tien,611,Germany,Female,40.0,2,110741.56,1,1.0,0.0,122925.6,1
14064,133687,15682547,Chimezie,642,France,Female,36.0,7,118851.05,1,1.0,1.0,102747.02,0
14065,4605,15782467,Hart,850,Spain,Male,51.0,3,109799.55,2,1.0,1.0,12457.76,0
14066,56889,15742369,Martin,758,Germany,Male,55.0,9,119208.69,1,0.0,1.0,164768.82,1
14067,82243,15665611,Dreyer,565,Spain,Female,43.0,7,0.0,2,0.0,1.0,72924.56,0
14068,6481,15731166,Hsieh,521,Germany,Male,30.0,7,112949.71,2,1.0,1.0,174822.35,0
14069,115682,15591286,Simmons,721,Germany,Female,49.0,8,110356.42,1,1.0,0.0,57849.9,1
14070,152456,15588560,Nwankwo,516,France,Female,50.0,10,0.0,1,1.0,0.0,123672.0,1
14071,43111,15774358,Robertson,443,Germany,Female,59.0,5,110939.3,1,1.0,0.0,72846.58,1
14072,162099,15609991,Baresi,696,France,Male,32.0,3,0.0,2,1.0,1.0,58469.85,0
14073,87808,15569759,Hsu,479,France,Male,39.0,8,121797.09,1,1.0,1.0,23305.01,0
14074,131279,15779985,Ts'ai,619,France,Male,39.0,9,0.0,2,1.0,0.0,73564.56,0
14075,44333,15766552,Jen,590,France,Male,38.0,3,141665.63,2,0.0,0.0,122487.73,0
14076,123012,15566563,Manna,570,Germany,Male,37.0,9,110824.52,1,1.0,1.0,120512.08,0
14077,141043,15750755,Yobachi,449,Spain,Female,27.0,6,0.0,2,1.0,0.0,156792.89,0
14078,100495,15793049,Ozuluonye,776,Germany,Male,35.0,9,109495.27,1,1.0,1.0,148527.56,0
14079,36332,15761180,T'ang,579,Spain,Male,37.0,1,0.0,2,1.0,1.0,147090.28,0
14080,150110,15756471,Ch'ang,696,France,Male,34.0,8,0.0,2,1.0,0.0,12096.83,0
14081,6524,15738497,Trevisani,647,Germany,Male,43.0,8,131569.73,1,1.0,0.0,80181.12,1
14082,45747,15656901,Chukwudi,679,France,Male,51.0,6,176166.56,1,1.0,0.0,22878.16,1
14083,27640,15627696,McElyea,431,Spain,Male,39.0,0,125877.65,1,1.0,0.0,103560.98,0
14084,58936,15694160,Sagese,624,Spain,Male,37.0,0,0.0,2,0.0,0.0,112104.55,0
14085,119864,15682618,Chukwudi,593,Germany,Male,36.0,6,132837.54,2,1.0,0.0,93882.61,0
14086,158802,15777052,Manna,735,France,Male,40.0,8,0.0,2,0.0,1.0,125734.46,0
14087,17019,15643438,Yudin,521,Spain,Female,36.0,8,0.0,2,1.0,1.0,152876.99,0
14088,1230,15684469,Chia,648,Germany,Male,50.0,5,116622.73,1,1.0,0.0,143681.85,1
14089,155084,15599074,Kao,707,France,Male,42.0,1,0.0,2,1.0,0.0,154700.86,0
14090,159881,15714240,Ch'eng,751,Germany,Female,32.0,7,99786.6,2,1.0,1.0,166796.19,0
14091,126814,15591740,Fletcher,590,Germany,Female,54.0,4,93059.34,2,1.0,1.0,93820.49,0
14092,141828,15790763,Trujillo,599,Spain,Female,49.0,2,0.0,1,1.0,0.0,111190.53,1
14093,122016,15803764,P'eng,734,Spain,Female,35.0,8,0.0,2,1.0,1.0,182495.8,0
14094,134090,15651554,Anenechukwu,585,Germany,Female,32.0,7,118449.21,1,1.0,1.0,133573.29,0
14095,159153,15754919,L?,740,France,Female,48.0,5,0.0,2,1.0,0.0,51454.06,0
14096,152544,15750929,White,736,France,Female,30.0,5,0.0,2,0.0,1.0,175893.53,0
14097,70696,15699284,Onwuamaegbu,538,France,Male,44.0,0,0.0,2,1.0,0.0,74849.46,0
14098,119894,15752956,Nwoye,538,France,Male,31.0,3,125682.79,1,0.0,1.0,176881.87,0
14099,83373,15775625,Lucciano,586,France,Female,39.0,5,0.0,1,0.0,1.0,136984.15,0
14100,58537,15671734,Chibueze,527,France,Male,41.0,9,0.0,2,1.0,1.0,167784.84,0
14101,21143,15809909,Ch'ien,727,Spain,Male,50.0,8,0.0,2,0.0,1.0,182076.87,0
14102,151119,15626008,Trevisan,704,France,Female,32.0,2,0.0,1,1.0,0.0,91554.96,0
14103,11612,15781619,Stevenson,785,France,Female,38.0,1,0.0,1,1.0,0.0,134964.85,0
14104,84873,15661528,Anderson,589,Spain,Female,38.0,4,0.0,2,1.0,0.0,49732.9,0
14105,42700,15726796,Lu,594,France,Female,48.0,4,0.0,2,1.0,1.0,170819.01,0
14106,121240,15643826,Onwumelu,707,Spain,Male,38.0,5,0.0,2,1.0,0.0,180890.4,0
14107,124066,15704769,Maclean,579,Germany,Male,52.0,8,134953.58,1,1.0,0.0,89972.05,1
14108,162583,15685828,Nkemakolam,592,France,Male,37.0,8,0.0,2,1.0,1.0,143980.93,0
14109,109122,15572408,Chambers,714,Germany,Male,39.0,3,149887.49,1,1.0,0.0,63846.36,0
14110,25601,15789097,Keeley,644,France,Male,29.0,8,0.0,2,0.0,1.0,44965.44,0
14111,149856,15730441,Milne,758,Germany,Female,36.0,0,126606.63,1,1.0,0.0,168034.9,1
14112,129183,15793946,Onwumelu,705,France,Male,23.0,10,0.0,2,0.0,1.0,56794.43,0
14113,1890,15776827,Langdon,770,France,Male,38.0,5,0.0,2,0.0,1.0,180326.83,0
14114,49001,15802390,Willoughby,773,France,Female,51.0,0,0.0,1,1.0,1.0,118863.38,1
